x-axis,2
second,Volt
+91.5000E-06,+234.3750000E-03
+91.7000E-06,+78.1250000E-03
+91.9000E-06,+0.0E+00
+92.1000E-06,+0.0E+00
+92.3000E-06,+0.0E+00
+92.5000E-06,+78.1250000E-03
+92.7000E-06,+78.1250000E-03
+92.9000E-06,+78.1250000E-03
+93.1000E-06,+78.1250000E-03
+93.3000E-06,+0.0E+00
+93.5000E-06,+0.0E+00
+93.7000E-06,+234.3750000E-03
+93.9000E-06,+1.9531250000E+00
+94.1000E-06,+1.7187500000E+00
+94.3000E-06,+78.1250000E-03
+94.5000E-06,+78.1250000E-03
+94.7000E-06,+78.1250000E-03
+94.9000E-06,+78.1250000E-03
+95.1000E-06,+78.1250000E-03
+95.3000E-06,+78.1250000E-03
+95.5000E-06,+78.1250000E-03
+95.7000E-06,+156.2500000E-03
+95.9000E-06,+78.1250000E-03
+96.1000E-06,+78.1250000E-03
+96.3000E-06,+78.1250000E-03
+96.5000E-06,+0.0E+00
+96.7000E-06,+78.1250000E-03
+96.9000E-06,+78.1250000E-03
+97.1000E-06,+78.1250000E-03
+97.3000E-06,+156.2500000E-03
+97.5000E-06,+78.1250000E-03
+97.7000E-06,+78.1250000E-03
+97.9000E-06,+156.2500000E-03
+98.1000E-06,+78.1250000E-03
+98.3000E-06,+0.0E+00
+98.5000E-06,+0.0E+00
+98.7000E-06,+78.1250000E-03
+98.9000E-06,+156.2500000E-03
+99.1000E-06,+78.1250000E-03
+99.3000E-06,+0.0E+00
+99.5000E-06,+0.0E+00
+99.7000E-06,+0.0E+00
+99.9000E-06,+0.0E+00
+100.1000E-06,+0.0E+00
+100.3000E-06,+0.0E+00
+100.5000E-06,+0.0E+00
+100.7000E-06,+78.1250000E-03
+100.9000E-06,+78.1250000E-03
+101.1000E-06,+0.0E+00
+101.3000E-06,+78.1250000E-03
+101.5000E-06,+156.2500000E-03
+101.7000E-06,+156.2500000E-03
+101.9000E-06,+156.2500000E-03
+102.1000E-06,+78.1250000E-03
+102.3000E-06,+0.0E+00
+102.5000E-06,+0.0E+00
+102.7000E-06,+78.1250000E-03
+102.9000E-06,+78.1250000E-03
+103.1000E-06,+78.1250000E-03
+103.3000E-06,+78.1250000E-03
+103.5000E-06,+0.0E+00
+103.7000E-06,+0.0E+00
+103.9000E-06,+0.0E+00
+104.1000E-06,+0.0E+00
+104.3000E-06,+0.0E+00
+104.5000E-06,+78.1250000E-03
+104.7000E-06,+156.2500000E-03
+104.9000E-06,+78.1250000E-03
+105.1000E-06,+0.0E+00
+105.3000E-06,+78.1250000E-03
+105.5000E-06,+78.1250000E-03
+105.7000E-06,+0.0E+00
+105.9000E-06,+0.0E+00
+106.1000E-06,+0.0E+00
+106.3000E-06,+0.0E+00
+106.5000E-06,+0.0E+00
+106.7000E-06,+0.0E+00
+106.9000E-06,+0.0E+00
+107.1000E-06,+0.0E+00
+107.3000E-06,+78.1250000E-03
+107.5000E-06,+156.2500000E-03
+107.7000E-06,+78.1250000E-03
+107.9000E-06,+78.1250000E-03
+108.1000E-06,+156.2500000E-03
+108.3000E-06,+78.1250000E-03
+108.5000E-06,+78.1250000E-03
+108.7000E-06,+156.2500000E-03
+108.9000E-06,+156.2500000E-03
+109.1000E-06,+156.2500000E-03
+109.3000E-06,+78.1250000E-03
+109.5000E-06,+78.1250000E-03
+109.7000E-06,+78.1250000E-03
+109.9000E-06,+0.0E+00
+110.1000E-06,+0.0E+00
+110.3000E-06,+78.1250000E-03
+110.5000E-06,+78.1250000E-03
+110.7000E-06,+0.0E+00
+110.9000E-06,+78.1250000E-03
+111.1000E-06,+78.1250000E-03
+111.3000E-06,+0.0E+00
+111.5000E-06,+0.0E+00
+111.7000E-06,+78.1250000E-03
+111.9000E-06,+156.2500000E-03
+112.1000E-06,+78.1250000E-03
+112.3000E-06,+78.1250000E-03
+112.5000E-06,+156.2500000E-03
+112.7000E-06,+78.1250000E-03
+112.9000E-06,+78.1250000E-03
+113.1000E-06,+78.1250000E-03
+113.3000E-06,+78.1250000E-03
+113.5000E-06,+156.2500000E-03
+113.7000E-06,+156.2500000E-03
+113.9000E-06,+156.2500000E-03
+114.1000E-06,+156.2500000E-03
+114.3000E-06,+78.1250000E-03
+114.5000E-06,+0.0E+00
+114.7000E-06,+0.0E+00
+114.9000E-06,+78.1250000E-03
+115.1000E-06,+78.1250000E-03
+115.3000E-06,+0.0E+00
+115.5000E-06,+0.0E+00
+115.7000E-06,+0.0E+00
+115.9000E-06,+78.1250000E-03
+116.1000E-06,+78.1250000E-03
+116.3000E-06,+78.1250000E-03
+116.5000E-06,+156.2500000E-03
+116.7000E-06,+78.1250000E-03
+116.9000E-06,+0.0E+00
+117.1000E-06,+0.0E+00
+117.3000E-06,+0.0E+00
+117.5000E-06,+0.0E+00
+117.7000E-06,+0.0E+00
+117.9000E-06,+0.0E+00
