x-axis,1,2
second,Volt,Volt
-2.8620000E+00,+10.0000E-03,+15.0000E-03
-2.8619000E+00,+3.7500E-03,+15.0000E-03
-2.8618000E+00,-2.5000E-03,+2.5000E-03
-2.8617000E+00,-2.5000E-03,+2.5000E-03
-2.8616000E+00,+10.0000E-03,+8.7500E-03
-2.8615000E+00,-2.5000E-03,+15.0000E-03
-2.8614000E+00,+3.7500E-03,-3.7500E-03
-2.8613000E+00,+3.7500E-03,+8.7500E-03
-2.8612000E+00,-2.5000E-03,+2.5000E-03
-2.8611000E+00,-2.5000E-03,+8.7500E-03
-2.8610000E+00,+3.7500E-03,-3.7500E-03
-2.8609000E+00,+3.7500E-03,-10.0000E-03
-2.8608000E+00,+3.7500E-03,+2.5000E-03
-2.8607000E+00,-2.5000E-03,-3.7500E-03
-2.8606000E+00,+3.7500E-03,+2.5000E-03
-2.8605000E+00,+3.7500E-03,+15.0000E-03
-2.8604000E+00,+3.7500E-03,-3.7500E-03
-2.8603000E+00,+3.7500E-03,-3.7500E-03
-2.8602000E+00,+10.0000E-03,+8.7500E-03
-2.8601000E+00,+3.7500E-03,+8.7500E-03
-2.8600000E+00,-2.5000E-03,-3.7500E-03
-2.8599000E+00,-2.5000E-03,+2.5000E-03
-2.8598000E+00,-2.5000E-03,-10.0000E-03
-2.8597000E+00,+3.7500E-03,+8.7500E-03
-2.8596000E+00,-2.5000E-03,+2.5000E-03
-2.8595000E+00,+3.7500E-03,+2.5000E-03
-2.8594000E+00,-2.5000E-03,+21.2500E-03
-2.8593000E+00,-8.7500E-03,+15.0000E-03
-2.8592000E+00,+3.7500E-03,+8.7500E-03
-2.8591000E+00,+3.7500E-03,+8.7500E-03
-2.8590000E+00,+3.7500E-03,+8.7500E-03
-2.8589000E+00,+3.7500E-03,-3.7500E-03
-2.8588000E+00,-2.5000E-03,+8.7500E-03
-2.8587000E+00,+3.7500E-03,+8.7500E-03
-2.8586000E+00,+3.7500E-03,+15.0000E-03
-2.8585000E+00,+10.0000E-03,-10.0000E-03
-2.8584000E+00,-2.5000E-03,-3.7500E-03
-2.8583000E+00,-2.5000E-03,+8.7500E-03
-2.8582000E+00,-2.5000E-03,+8.7500E-03
-2.8581000E+00,+3.7500E-03,+8.7500E-03
-2.8580000E+00,+10.0000E-03,+8.7500E-03
-2.8579000E+00,+3.7500E-03,+8.7500E-03
-2.8578000E+00,+3.7500E-03,+2.5000E-03
-2.8577000E+00,+3.7500E-03,+8.7500E-03
-2.8576000E+00,+3.7500E-03,+15.0000E-03
